dataset_id,model_name,model_label,config_hash,fold,area_bin,bin_left_km2,bin_right_km2,area_center_km2,n_samples,mean_sr,rmse,relative_rmse,relative_rmse_percent
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,11,3723.2911332721424,6931.448431551469,5072.5658966185865,3598,222.30377987770984,51.176593971044994,0.23021018355692124,23.021018355692124
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,12,6931.448431551469,12903.900242964326,9431.165711301659,3614,263.7102933038185,51.83182006190962,0.19654833875670755,19.654833875670754
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,13,12903.900242964326,24022.48867962863,17578.420995726243,3440,308.4290697674419,51.49214663896092,0.16694971935617622,16.694971935617623
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,14,24022.48867962863,44721.359549995796,32888.37699522121,3588,364.58082497212934,55.18689810668627,0.15137081910686082,15.137081910686081
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,15,44721.359549995796,83255.32074018731,61124.83227805884,3536,430.947963800905,53.20640204415855,0.12346363485485581,12.34636348548558
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,16,83255.32074018731,154991.89875483367,113687.51051502604,3702,506.4597514856834,54.19740000077778,0.10701225485695842,10.701225485695842
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,17,154991.89875483367,288539.98118144256,210774.15025171483,3614,600.0810736026564,62.74341215665388,0.1045582254077212,10.45582254077212
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,18,288539.98118144256,537159.1767636873,392484.0664038016,3653,674.4212975636464,67.31766192696556,0.09981544498987692,9.981544498987692
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,3,19,537159.1767636873,999999.9999999991,731489.4935117766,3601,835.113579561233,73.61003276791955,0.08814373825245916,8.814373825245916
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,0,3.9999999999999987,7.446582266544274,5.456681705745022,3306,45.827586206896555,28.902262717246927,0.63067390428906,63.067390428906
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,1,7.446582266544274,13.862896863102918,10.145690206085638,3213,46.90694055399938,28.585907360637407,0.6094174342436435,60.94174342436435
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,2,13.862896863102918,25.807800485928613,18.89959554082513,3231,50.83596409780254,32.18174207451983,0.6330506885362864,63.30506885362865
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,3,25.807800485928613,48.04497735925719,35.19777484025031,3301,56.86610118146017,33.44173025665168,0.5880784784231797,58.807847842317976
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,4,48.04497735925719,89.44271909999146,65.47244489097363,3413,65.81511866393203,35.46233991495462,0.5388175336435073,53.88175336435073
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,5,89.44271909999146,166.51064148037437,122.7720712853702,3348,77.24313022700119,38.4321124334703,0.4975473200079602,49.75473200079602
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,6,166.51064148037437,309.98379750966797,226.73784617219155,3362,87.30011897679952,39.71725991360489,0.4549508108248967,45.49508108248967
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,7,309.98379750966797,577.0799623628864,422.4727634949091,3300,106.01575757575758,43.268395288654844,0.4081317369989624,40.81317369989624
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,8,577.0799623628864,1074.318353527377,786.0093657054266,3308,124.34733978234583,45.937373899399944,0.3694278782305071,36.94278782305071
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,9,1074.318353527377,2000.0000000000023,1470.161798181273,3300,154.13090909090909,46.03404704221189,0.29866849753711766,29.866849753711765
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,10,2000.0000000000023,3723.2911332721424,2736.8151086022194,3366,181.19043374925727,45.537402519300414,0.2513234367677376,25.13234367677376
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,11,3723.2911332721424,6931.448431551469,5107.46340378587,3378,230.66163410301954,53.614586921033364,0.23243825150864786,23.243825150864787
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,12,6931.448431551469,12903.900242964326,9445.678400389997,3294,274.0506982392228,50.318060766268246,0.18360858443186626,18.360858443186626
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,13,12903.900242964326,24022.48867962863,17474.20384143906,3386,319.3230950974601,53.552132325288426,0.16770516491750734,16.770516491750733
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,14,24022.48867962863,44721.359549995796,32759.758616231757,3329,402.5911685190748,53.16277856524897,0.13205152701388706,13.205152701388707
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,15,44721.359549995796,83255.32074018731,61144.43313595659,3443,463.52686610514087,56.592943824084976,0.12209204678817498,12.209204678817498
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,16,83255.32074018731,154991.89875483367,112997.79190080728,3417,543.8135791630085,59.08790862258369,0.10865471346546139,10.865471346546139
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,17,154991.89875483367,288539.98118144256,211804.86214770796,3425,641.8700729927008,62.02397135878238,0.09663010314470247,9.663010314470247
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,18,288539.98118144256,537159.1767636873,394096.6999308904,3344,727.0092703349283,65.43623640563138,0.09000743054553534,9.000743054553533
ceacce0,MuScaRi_ClimateDEM_Area,Climate + DEM + area,ad74a3020281,4,19,537159.1767636873,999999.9999999991,737333.7117269462,3372,845.1301897983393,70.19104208665983,0.08305352587559138,8.305352587559138
